,01_1,02_1,02_2,03_1,03_2,04_1,04_2,05_1,05_2,06_1,06_2,07_1,08_1,08_2,10_1,11_1,11_2,12_1,12_2
2015-01-04 06:00:00,0.0,2.0,5.0,6.0,0.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,1.0,2.0,0.0,1.0,0.0
2015-01-04 06:15:00,0.0,3.0,7.0,6.0,1.0,7.0,2.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0
2015-01-04 06:30:00,0.0,3.0,8.0,5.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,2.0,9.0,2.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 06:45:00,0.0,3.0,5.0,6.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,3.0,10.0,2.0,2.5,2.0,0.0,1.0,0.0
2015-01-04 07:00:00,0.0,3.0,4.0,4.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,3.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0
2015-01-04 07:15:00,1.0,3.0,5.0,5.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,3.0,7.0,2.0,2.0,2.0,0.0,2.0,0.0
2015-01-04 07:30:00,1.0,3.0,6.0,7.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,3.0,8.0,2.0,2.0,2.0,0.0,2.0,0.0
2015-01-04 07:45:00,1.0,3.0,5.0,7.0,1.0,6.0,2.0,1.0,0.0,3.0,0.0,3.0,7.0,2.0,3.0,2.0,0.0,2.0,0.0
2015-01-04 08:00:00,1.0,2.0,5.0,6.0,1.0,7.0,2.0,2.0,0.0,3.0,0.0,4.0,10.0,2.0,2.0,2.0,0.0,3.0,0.0
2015-01-04 08:15:00,1.0,4.0,7.0,7.0,0.0,7.0,2.0,3.0,0.0,4.0,0.0,4.0,10.0,3.0,4.0,2.0,0.0,3.0,0.0
2015-01-04 08:30:00,2.0,5.0,9.0,8.0,1.0,8.0,2.0,2.0,0.0,4.0,0.0,5.0,12.5,3.0,5.0,3.0,0.0,4.0,0.0
2015-01-04 08:45:00,3.0,6.0,10.0,10.0,1.0,8.0,2.0,4.0,0.0,6.0,1.0,6.0,13.0,4.0,5.0,4.0,0.0,5.0,0.0
2015-01-04 09:00:00,3.0,7.0,11.0,12.0,1.0,10.0,3.0,3.0,0.0,6.0,1.0,6.0,15.0,5.0,8.0,5.0,0.0,6.0,0.0
2015-01-04 09:15:00,5.0,10.0,17.0,15.0,2.0,11.0,3.0,6.0,0.0,6.0,1.0,8.0,19.0,7.0,9.0,6.0,0.0,7.0,0.0
2015-01-04 09:30:00,7.0,14.0,22.0,20.0,3.0,13.0,5.0,4.0,0.0,8.0,1.0,10.0,22.0,8.0,13.0,8.0,0.0,8.0,1.0
2015-01-04 09:45:00,9.0,21.0,28.0,25.0,6.0,14.0,5.0,7.0,1.0,9.0,1.0,13.0,23.0,10.0,12.0,9.0,1.0,8.0,1.0
2015-01-04 10:00:00,7.0,17.0,26.0,19.0,3.0,15.0,5.0,6.0,1.0,8.0,1.0,10.0,24.0,11.0,13.0,9.0,0.0,10.0,1.0
2015-01-04 10:15:00,7.0,20.0,28.0,20.0,3.0,16.5,5.0,8.0,1.0,9.0,1.0,10.0,25.0,11.0,13.0,7.5,0.0,10.0,1.0
2015-01-04 10:30:00,7.0,16.0,27.0,23.0,5.0,18.0,6.0,8.0,1.0,10.0,2.0,13.5,28.0,13.0,15.0,10.0,1.0,12.0,1.0
2015-01-04 10:45:00,9.0,16.0,30.0,29.0,7.0,19.0,6.0,9.0,1.0,12.0,2.0,13.0,27.0,14.0,17.0,10.0,1.0,11.0,1.0
2015-01-04 11:00:00,9.0,17.0,33.0,30.0,7.0,20.0,7.0,7.0,1.0,11.0,2.0,16.0,30.0,14.0,17.0,12.0,1.0,12.0,1.0
2015-01-04 11:15:00,11.0,19.0,40.0,37.0,11.0,23.0,7.0,9.0,1.0,13.0,2.0,18.0,34.0,17.0,18.0,12.0,1.0,13.0,1.0
2015-01-04 11:30:00,13.0,22.0,47.0,49.0,18.0,25.0,10.0,10.0,1.0,14.0,3.0,20.0,36.0,20.0,21.0,15.0,2.0,14.0,2.0
2015-01-04 11:45:00,12.0,26.0,54.0,65.0,27.0,29.0,12.0,11.0,2.0,15.0,3.0,24.0,37.0,23.0,22.0,17.0,2.0,14.0,2.0
2015-01-04 12:00:00,12.0,25.0,52.0,63.0,25.0,29.0,11.0,11.0,2.0,15.0,3.0,25.0,39.0,24.0,22.0,19.0,2.0,14.0,2.0
2015-01-04 12:15:00,13.0,26.0,53.0,62.0,24.0,31.0,12.0,12.0,2.0,16.0,4.0,24.0,41.0,25.0,23.0,18.0,2.0,15.0,2.0
2015-01-04 12:30:00,15.0,27.0,54.0,63.0,24.0,33.0,16.0,13.0,3.0,17.0,4.0,27.0,41.0,27.0,23.0,18.5,3.0,16.0,3.0
2015-01-04 12:45:00,18.0,30.0,58.0,64.0,25.0,35.0,16.0,14.0,3.0,17.0,4.0,27.0,41.0,27.0,24.0,19.0,3.0,15.0,2.0
2015-01-04 13:00:00,17.0,30.0,57.0,62.0,25.0,38.0,17.0,14.0,3.0,18.0,5.0,26.0,42.0,27.0,25.0,19.0,3.0,16.0,2.0
2015-01-04 13:15:00,16.0,32.0,60.0,62.0,26.0,39.0,19.0,14.0,4.0,19.0,4.0,27.0,41.0,26.0,25.0,18.0,3.0,16.0,3.0
2015-01-04 13:30:00,16.0,31.0,60.0,62.0,26.0,41.0,21.0,14.0,3.0,18.0,5.0,26.0,42.0,28.0,27.0,20.0,3.0,16.0,3.0
2015-01-04 13:45:00,18.0,31.0,60.0,61.0,26.0,43.0,22.0,15.0,4.0,20.0,5.0,25.0,42.0,28.0,25.0,18.0,3.0,16.0,3.0
2015-01-04 14:00:00,15.5,30.0,58.0,58.0,24.0,47.0,26.0,16.0,4.0,19.5,5.0,27.0,44.0,29.0,27.0,19.0,3.0,16.0,3.0
2015-01-04 14:15:00,14.0,30.0,58.0,57.0,23.0,49.0,28.0,17.0,4.0,20.0,5.0,26.0,44.0,30.0,26.0,18.0,3.0,15.0,3.0
2015-01-04 14:30:00,13.0,29.0,57.0,53.0,22.0,50.0,30.0,17.0,4.0,22.0,6.0,26.0,45.0,31.0,27.0,19.0,3.0,16.0,3.0
2015-01-04 14:45:00,14.5,29.0,54.0,52.0,22.0,53.0,30.0,18.0,4.0,22.0,6.0,25.0,47.0,32.0,26.0,18.0,3.0,14.0,2.0
2015-01-04 15:00:00,14.0,28.0,49.0,47.0,18.5,55.0,33.0,18.0,4.0,22.0,5.0,24.0,46.0,30.0,25.0,18.0,3.0,15.0,2.5
2015-01-04 15:15:00,13.0,26.0,46.0,45.5,17.0,54.5,32.0,17.0,4.0,23.0,6.0,24.0,48.0,33.0,24.0,17.0,3.0,15.0,2.0
2015-01-04 15:30:00,13.0,25.0,43.0,43.0,16.0,56.0,34.0,16.0,4.0,22.0,5.0,25.0,49.0,32.0,25.0,18.0,3.0,16.0,2.0
2015-01-04 15:45:00,14.0,26.0,43.0,42.0,16.0,55.0,36.0,18.0,5.0,22.0,5.0,25.0,49.0,33.0,23.0,17.0,3.0,15.0,2.0
2015-01-04 16:00:00,13.0,25.0,40.0,39.0,15.0,57.0,38.0,16.0,4.0,22.0,5.0,25.0,50.0,32.0,22.0,18.0,3.0,17.0,3.0
2015-01-04 16:15:00,13.0,25.0,38.0,37.0,14.0,57.0,37.0,18.0,5.0,21.0,5.0,23.0,49.0,31.0,22.0,17.0,3.0,16.0,3.0
2015-01-04 16:30:00,13.0,25.0,37.0,36.0,13.0,57.5,37.0,17.0,5.0,21.5,5.0,23.0,49.0,31.5,21.0,17.0,3.0,17.0,3.0
2015-01-04 16:45:00,14.0,25.0,39.0,38.0,14.0,56.0,36.0,19.0,5.0,22.0,5.0,23.0,48.0,32.0,22.0,17.0,3.0,15.0,3.0
2015-01-04 17:00:00,13.0,27.0,40.0,36.0,13.0,57.0,39.0,19.0,5.0,22.0,5.0,23.0,49.0,34.0,21.0,16.0,3.0,16.0,2.0
2015-01-04 17:15:00,13.0,29.0,42.0,37.0,13.0,56.0,38.0,18.0,5.0,22.0,5.0,23.0,50.0,34.0,21.0,15.0,2.0,15.0,2.0
2015-01-04 17:30:00,12.0,27.0,40.0,37.0,13.0,52.0,33.0,16.0,4.0,20.0,5.0,22.0,47.0,32.0,21.0,16.0,2.0,14.0,2.0
2015-01-04 17:45:00,13.0,25.0,38.0,39.0,14.0,48.0,29.0,18.0,4.0,20.0,5.0,22.0,42.0,31.0,19.0,15.0,2.0,13.0,2.0
2015-01-04 18:00:00,11.0,23.0,34.0,37.0,12.0,50.0,30.0,16.0,4.0,19.0,4.0,22.0,45.0,30.0,18.0,16.0,2.0,12.0,1.0
2015-01-04 18:15:00,10.0,23.0,33.0,35.0,12.0,48.0,30.0,17.0,4.0,18.0,4.0,20.0,41.0,26.0,18.0,15.0,2.0,13.0,2.0
2015-01-04 18:30:00,9.0,20.0,31.0,32.0,10.0,40.0,21.0,13.0,3.0,15.0,3.0,20.0,40.0,24.0,16.0,14.0,2.0,12.0,1.0
2015-01-04 18:45:00,9.0,19.0,28.0,32.0,10.0,37.0,17.0,13.0,3.0,15.0,3.0,20.0,36.0,21.0,16.0,15.0,2.0,11.0,1.0
2015-01-04 19:00:00,9.0,19.0,27.0,29.0,8.0,38.0,18.0,12.0,2.0,15.0,3.0,20.0,35.0,20.0,15.0,14.0,2.0,10.0,1.0
2015-01-04 19:15:00,9.0,18.0,26.0,28.0,8.0,36.5,16.0,12.0,2.0,13.0,2.0,18.0,35.0,20.0,15.0,14.0,1.0,11.0,1.0
2015-01-04 19:30:00,8.0,18.0,25.0,27.0,7.0,36.0,16.0,11.0,2.0,13.0,2.0,18.0,35.0,20.0,14.0,12.0,1.0,10.0,1.0
2015-01-04 19:45:00,9.0,18.0,24.0,26.0,7.0,35.0,16.0,12.0,2.0,12.0,2.0,18.0,35.0,20.0,15.0,12.0,1.0,10.0,1.0
2015-01-04 20:00:00,9.0,18.0,24.0,25.0,7.0,36.0,16.0,10.0,2.0,12.0,2.0,16.0,34.0,19.0,14.0,12.5,1.0,10.0,1.0
2015-01-04 20:15:00,10.0,17.0,23.0,25.0,7.0,35.0,16.0,11.0,2.0,11.0,2.0,16.0,35.0,19.0,14.0,11.0,1.0,10.0,1.0
2015-01-04 20:30:00,9.0,17.0,22.0,25.0,7.0,34.0,15.0,10.0,2.0,11.0,2.0,14.0,31.0,18.0,13.0,11.0,1.0,10.0,1.0
2015-01-04 20:45:00,9.0,16.0,21.0,24.0,6.0,33.0,15.0,11.0,1.0,10.0,1.0,15.0,32.0,18.0,11.0,10.0,1.0,9.0,1.0
2015-01-04 21:00:00,9.0,16.0,20.0,24.0,6.0,33.0,14.0,9.0,1.0,10.0,1.0,14.0,30.0,17.0,11.0,11.0,1.0,8.0,0.0
2015-01-04 21:15:00,8.0,16.0,19.0,24.0,6.0,32.0,14.0,10.0,1.0,9.0,2.0,14.0,29.0,16.0,10.0,9.0,1.0,8.0,1.0
2015-01-04 21:30:00,7.0,16.0,18.0,23.0,6.0,32.0,14.0,9.0,1.0,9.0,1.0,12.0,26.0,15.0,9.0,9.0,1.0,7.0,0.0
2015-01-04 21:45:00,7.0,14.0,17.0,22.0,5.0,29.0,12.0,9.0,1.0,8.0,1.0,14.0,26.0,13.0,8.0,8.0,0.0,6.5,0.0
2015-01-04 22:00:00,7.0,12.0,17.5,23.0,5.0,30.0,12.0,8.0,1.0,8.0,1.0,12.0,24.0,14.0,8.0,9.0,0.0,6.0,0.0
2015-01-04 22:15:00,5.0,12.0,16.0,21.0,5.0,27.0,11.0,8.0,1.0,7.0,1.0,10.0,23.0,12.0,8.0,7.0,0.0,5.0,0.0
2015-01-04 22:30:00,5.0,10.0,13.0,20.0,4.0,26.0,10.0,7.0,1.0,7.0,1.0,9.0,22.0,11.0,7.0,7.0,0.0,5.0,0.0
2015-01-04 22:45:00,4.0,8.0,11.0,18.0,4.0,25.0,10.0,7.0,1.0,6.0,1.0,10.0,23.0,10.0,6.0,6.0,0.0,4.0,0.0
2015-01-04 23:00:00,4.0,6.0,9.0,16.0,3.0,21.0,8.0,5.0,0.0,6.0,1.0,7.0,17.0,9.0,6.0,6.0,0.0,3.0,0.0
2015-01-04 23:15:00,3.0,6.0,9.0,13.0,2.0,19.0,7.0,6.0,0.0,4.0,0.0,7.0,16.0,7.0,5.0,5.0,0.0,3.0,0.0
2015-01-04 23:30:00,2.0,5.0,7.0,12.0,2.0,18.0,6.0,6.0,0.0,5.0,0.0,6.0,12.0,7.0,4.0,5.0,0.0,2.0,0.0
2015-01-04 23:45:00,1.0,3.0,6.0,10.0,2.0,16.0,6.0,6.0,0.0,4.0,0.0,6.0,12.0,5.0,3.0,4.0,0.0,2.0,0.0
2015-01-05 00:00:00,1.0,3.0,5.0,8.0,1.0,16.5,6.0,4.0,0.0,3.5,0.0,5.0,9.0,4.0,3.0,4.0,0.0,2.0,0.0
2015-01-05 00:15:00,1.0,3.0,5.0,8.0,1.0,15.0,5.0,4.0,0.0,4.0,0.0,4.0,9.0,4.0,3.0,4.0,0.0,2.0,0.0
2015-01-05 00:30:00,1.0,2.0,4.0,6.0,1.0,14.0,5.0,3.0,0.0,3.0,0.0,3.0,7.0,3.0,2.0,3.0,0.0,1.0,0.0
2015-01-05 00:45:00,1.0,2.0,3.0,6.0,1.0,11.0,4.0,3.5,0.0,2.0,0.0,3.0,7.0,3.0,2.0,2.0,0.0,1.0,0.0
2015-01-05 01:00:00,1.0,1.0,3.0,4.0,0.0,7.0,2.0,3.0,0.0,1.5,0.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,0.0
2015-01-05 01:15:00,0.0,1.0,3.0,4.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,0.0
2015-01-05 01:30:00,0.0,1.0,2.0,3.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0
2015-01-05 01:45:00,0.0,1.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 02:00:00,0.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.5,0.0
2015-01-05 02:15:00,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 02:30:00,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 02:45:00,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 03:00:00,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 03:15:00,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 03:30:00,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 03:45:00,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-01-05 04:00:00,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2015-01-05 04:15:00,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-01-05 04:30:00,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2015-01-05 04:45:00,0.0,1.0,3.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2015-01-05 05:00:00,0.0,1.0,4.0,4.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0
2015-01-05 05:15:00,1.0,2.0,7.0,6.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,2.0,0.0
2015-01-05 05:30:00,1.0,5.0,9.0,10.0,1.0,9.0,3.0,2.0,0.0,2.0,0.0,2.0,9.0,3.0,2.0,2.0,0.0,4.0,0.0
2015-01-05 05:45:00,4.0,6.0,14.0,16.0,2.0,10.0,3.0,2.0,0.0,2.0,0.0,3.0,11.0,5.0,4.0,2.0,0.0,5.0,0.0
2015-01-05 06:00:00,5.0,13.0,22.0,23.0,3.0,12.0,5.0,3.0,0.0,5.0,0.0,6.0,19.0,5.0,4.0,4.0,0.0,6.0,0.0
2015-01-05 06:15:00,10.0,31.0,47.0,42.5,11.0,17.0,5.0,5.0,1.0,8.0,1.0,10.0,23.0,7.0,7.0,4.0,0.0,8.0,1.0
2015-01-05 06:30:00,19.0,48.0,72.0,56.0,21.5,19.0,6.0,7.0,1.0,11.0,1.0,10.0,28.0,11.0,9.0,7.0,0.0,14.0,2.0
2015-01-05 06:45:00,32.0,64.0,95.0,68.0,35.0,23.0,8.0,9.0,1.0,12.0,2.0,14.0,35.0,18.0,14.0,10.0,1.0,16.0,2.0
2015-01-05 07:00:00,39.0,59.0,97.0,62.0,30.0,27.0,11.0,10.0,1.0,11.0,2.0,14.0,41.0,23.0,13.0,10.0,1.0,20.0,3.0
2015-01-05 07:15:00,42.0,73.0,109.0,64.0,32.0,28.0,13.0,11.0,1.0,11.0,2.0,17.0,46.0,29.0,16.0,13.0,1.0,24.0,6.0
2015-01-05 07:30:00,46.0,82.0,119.0,65.0,36.0,29.0,14.0,12.0,2.0,15.0,4.0,19.0,49.0,35.0,24.0,16.0,2.0,29.0,9.0
2015-01-05 07:45:00,48.0,91.0,129.0,67.0,41.0,29.0,15.0,14.5,3.0,18.0,4.0,24.0,48.0,38.5,26.0,18.0,3.0,29.0,10.0
2015-01-05 08:00:00,45.0,89.0,124.0,72.0,43.0,32.0,19.0,17.0,5.0,19.0,6.0,24.0,50.0,42.0,28.0,18.0,3.0,29.0,11.0
2015-01-05 08:15:00,46.0,82.0,119.0,70.0,46.0,29.0,17.0,20.0,6.0,22.0,6.0,28.0,56.0,48.0,28.0,20.0,4.0,31.0,13.0
2015-01-05 08:30:00,45.0,80.0,116.0,70.0,50.0,28.0,17.0,19.0,6.0,21.0,6.0,31.0,57.0,52.0,34.0,23.0,6.0,31.0,14.0
2015-01-05 08:45:00,43.0,76.0,110.0,72.0,52.0,28.0,16.0,19.0,7.0,19.0,5.0,32.0,54.0,53.0,33.0,24.0,7.0,26.0,13.0
2015-01-05 09:00:00,44.0,75.0,106.0,72.0,46.0,27.0,15.0,15.0,4.0,18.0,5.0,31.0,48.0,48.0,33.0,23.0,6.0,21.0,8.0
2015-01-05 09:15:00,38.0,66.0,100.5,71.0,43.0,26.0,12.0,15.0,4.0,17.0,5.0,28.0,42.0,40.0,33.0,20.0,4.0,18.0,5.0
2015-01-05 09:30:00,31.0,60.0,95.0,61.0,34.0,25.0,12.0,13.0,3.0,18.0,4.0,25.0,39.0,35.0,34.0,20.0,4.0,17.0,4.0
