288,22.0,21.0,99.0,69.0,36.0,16.0,16.0,36.0,3.0,38.0,19.0
289,23.5,23.0,102.5,69.0,37.0,16.5,14.0,34.0,2.0,37.0,20.0
290,26.0,22.0,103.0,72.0,39.0,16.0,15.0,38.0,2.0,39.0,20.0
291,20.0,19.0,96.0,75.0,38.0,15.0,14.0,35.0,2.0,35.0,25.0
292,24.0,23.0,94.0,77.0,40.0,17.0,14.0,37.0,2.0,37.0,22.0
293,23.0,21.0,100.0,79.5,43.0,19.0,13.0,33.0,2.0,38.0,26.0
294,24.0,23.0,95.0,83.0,43.0,18.0,13.0,35.0,2.0,39.0,27.0
295,21.5,19.0,89.5,88.0,43.0,18.5,12.0,33.0,2.0,40.0,34.0
296,22.5,22.0,90.0,88.5,42.0,18.0,12.0,34.5,2.5,42.5,39.0
297,21.0,22.0,90.0,96.0,45.5,20.0,12.0,33.0,3.0,45.0,50.0
298,22.0,23.0,91.0,96.0,46.0,21.0,11.0,33.0,2.0,43.0,40.0
299,20.0,21.0,88.0,99.5,50.0,26.0,12.0,35.0,2.0,45.0,39.0
300,25.0,22.5,90.0,97.0,51.0,23.0,13.0,35.5,2.0,44.0,35.0
301,26.0,23.0,92.0,95.0,53.0,24.0,13.0,38.0,2.0,46.0,34.0
302,31.0,27.0,97.0,91.0,52.0,23.0,13.0,39.0,2.0,46.0,34.0
