,21,22,23,51,61,62,71,72,81,82,112,113
253,5.0,4.0,2.0,5.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0
254,7.0,4.0,2.0,7.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0
255,7.0,6.0,3.0,9.0,7.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0
256,8.0,6.0,3.0,14.0,9.0,2.0,4.0,2.0,5.0,2.0,3.0,1.0
257,10.0,6.0,4.0,13.0,11.0,2.0,4.0,2.0,7.0,2.0,4.0,2.0
258,15.0,7.0,4.0,18.0,15.0,4.0,6.0,3.0,8.0,3.0,5.0,1.0
259,16.0,9.0,3.0,20.0,16.0,5.0,6.0,2.0,9.0,3.0,4.0,2.0
260,26.0,9.0,5.0,27.0,22.0,10.0,9.0,3.0,10.0,5.0,5.0,3.0
261,40.0,15.0,8.0,30.0,25.0,13.0,11.0,4.0,13.0,9.0,7.0,3.0
262,52.0,19.0,10.0,31.0,25.0,14.0,11.0,5.0,17.0,14.0,9.0,4.0
263,58.0,19.0,12.0,40.0,28.0,18.0,14.0,6.0,18.0,17.0,12.0,5.0
264,62.0,26.0,16.0,44.0,28.0,22.0,14.0,7.0,22.0,24.0,13.0,7.0
265,69.0,36.0,23.0,62.0,35.0,33.0,18.0,9.0,28.0,32.0,15.0,9.0
266,75.0,51.0,33.0,76.0,39.0,39.0,18.0,12.0,31.0,40.0,17.0,10.0
267,76.0,52.0,36.0,78.0,41.0,40.0,20.0,18.0,36.0,43.0,17.0,11.0
268,71.0,51.0,36.0,90.0,39.0,38.0,24.0,23.0,42.0,52.0,18.0,14.0
269,78.0,61.0,38.0,99.0,44.0,44.0,24.0,19.0,45.0,55.0,20.0,14.0
270,75.0,62.0,36.0,94.0,40.0,41.0,23.0,17.0,46.0,54.0,20.0,13.0
271,77.0,55.0,33.0,79.0,39.0,39.0,23.0,18.0,37.0,45.0,21.0,15.0
